1262	builtin-type-bash	type -p and -P builtin -> file
1263	builtin-type-bash	type -a -P gives multiple files
1264	builtin-type-bash	type -p builtin -> not found
1265	builtin-type-bash	type -p builtin -> not a file
1266	builtin-type-bash	type -P builtin -> not found
1267	builtin-type-bash	type -P builtin -> not a file
1268	builtin-type-bash	type -P builtin -> not a file but file found
1269	builtin-type-bash	type -f builtin -> not found
1270	builtin-type-bash	type -f builtin -> function and file exists
1271	builtin-type-bash	type prints function source code
1272	builtin-type-bash	type -ap -> function
1273	builtin-type-bash	type -a -> alias; prints alias definition
1274	builtin-type-bash	type -ap -> alias
1275	builtin-type-bash	type -a -> builtin
1276	builtin-type-bash	type -ap -> builtin
1277	builtin-type-bash	type -a -> keyword
1278	builtin-type-bash	type -a -> file
1279	builtin-type-bash	type -ap -> file; abbreviated
1280	builtin-type-bash	type -a -> builtin and file
1281	builtin-type-bash	type -a -> builtin and file and shell function
1282	builtin-type-bash	type -ap -> builtin and file; doesn't print builtin or function
1283	builtin-type-bash	type -a -> executable not in PATH
1284	builtin-type-bash	type -P does not find directories (regression)
1285	builtin-type	type -> keyword builtin
1286	builtin-type	type -> alias external
1287	builtin-type	type of relative path
1288	builtin-type	type -> not found
1289	builtin-type	special builtins are called out
1290	builtin-type	more special builtins
1291	builtin-umask	usage: too many args
1292	builtin-umask	usage: empty input, space input
1293	builtin-umask	symbolic syntax error: b=rwx
1294	builtin-umask	symbolic syntax error: start with -
1295	builtin-umask	symbolic syntax error: empty clause u-r,,u-r
1296	builtin-umask	usage: invalid octal digits
1297	builtin-umask	usage: large octal number
1298	builtin-umask	'umask' without args prints the umask
1299	builtin-umask	'umask -S' prints symbolic umask
1300	builtin-umask	'umask -p' prints a form that can be eval'd
1301	builtin-umask	'umask 0002' sets the umask
1302	builtin-umask	set umask with symbolic mode: g-w,o-w
1303	builtin-umask	set umask with symbolic mode: u-rw  ...  u=,g+,o-  ...
1304	builtin-umask	umask with too many arguments (i.e. extra spaces)
1305	builtin-umask	umask allow overwriting and duplicates
1306	builtin-umask	umask a is valid who
1307	builtin-umask	umask X perm
1308	builtin-umask	umask s perm
1309	builtin-umask	umask t perm
1310	builtin-umask	umask default who
1311	builtin-umask	umask bare op
1312	builtin-umask	umask permcopy
1313	builtin-umask	umask permcopy running value
1314	builtin-umask	umask sequential actions
1315	builtin-vars	Export sets a global variable
1316	builtin-vars	Export sets a global variable that persists after export -n
1317	builtin-vars	export -n undefined is ignored
1318	builtin-vars	export -n foo=bar not allowed
1319	builtin-vars	Export a global variable and unset it
1320	builtin-vars	Export existing global variables
1321	builtin-vars	Export existing local variable
1322	builtin-vars	Export a local that shadows a global
1323	builtin-vars	Export a variable before defining it
1324	builtin-vars	Unset exported variable, then define it again.  It's NOT still exported.
1325	builtin-vars	Exporting a parent func variable (dynamic scope)
1326	builtin-vars	Dependent export setting
1327	builtin-vars	Exporting a variable doesn't change it
1328	builtin-vars	can't export array (strict_array)
1329	builtin-vars	can't export associative array (strict_array)
1330	builtin-vars	assign to readonly variable
1331	builtin-vars	Make an existing local variable readonly
1332	builtin-vars	assign to readonly variable - errexit
1333	builtin-vars	Unset a variable
1334	builtin-vars	Unset exit status
1335	builtin-vars	Unset nonexistent variable
1336	builtin-vars	Unset readonly variable
1337	builtin-vars	Unset a function without -f
1338	builtin-vars	Unset has dynamic scope
1339	builtin-vars	Unset and scope (bug #653)
1340	builtin-vars	unset of local reveals variable in higher scope
1341	builtin-vars	Unset invalid variable name
1342	builtin-vars	Unset nonexistent variable
1343	builtin-vars	Unset -v
1344	builtin-vars	Unset -f
1345	builtin-vars	Unset array member
1346	builtin-vars	Unset errors
1347	builtin-vars	Unset wrong type
1348	builtin-vars	unset -v assoc (related to issue #661)
1349	builtin-vars	unset assoc errors
1350	builtin-vars	Unset array member with dynamic parsing
1351	builtin-vars	Use local twice
1352	builtin-vars	Local without variable is still unset!
1353	builtin-vars	local after readonly
1354	builtin-vars	unset a[-1] (bf.bash regression)
1355	builtin-vars	unset a[-1] in sparse array (bf.bash regression)
1356	case_	Case statement
1357	case_	Case statement with ;;&
1358	case_	Case statement with ;&
1359	case_	Case with empty condition
1360	case_	Match a literal with a glob character
1361	case_	Match a literal with a glob character with a dynamic pattern
1362	case_	Quoted literal in glob pattern
1363	case_	Multiple Patterns Match
1364	case_	Pattern ? matches 1 code point (many bytes), but not multiple code points
1365	case_	matching the byte 0xff against empty string - DISABLED - CI only bug?
1366	case_	matching every byte against itself
1367	case_	\(\) in pattern (regression)
1368	case_	case \n bug regression
1369	command-parsing	Prefix env on assignment
1370	command-parsing	Redirect on assignment (enabled 7/2019)
1371	command-parsing	Prefix env on control flow
1372	command-parsing	Redirect on control flow (ignored in OSH)
1373	command-parsing	Redirect on control flow with ysh:all (no_parse_ignored)
1374	command-sub-ksh	${ echo hi;}
1375	command-sub-ksh	${ echo hi }  without semi-colon
1376	command-sub-ksh	${|REPLY=hi}
1377	command-sub-ksh	for loop / case
1378	command-sub	case
1379	command-sub	case in subshell
1380	command-sub	Command sub word part
1381	command-sub	Backtick
1382	command-sub	Backtick 2
1383	command-sub	Nested backticks
1384	command-sub	Making command out of command sub should work
1385	command-sub	Making keyword out of command sub should NOT work
1386	command-sub	Command sub with here doc
1387	command-sub	Here doc with pipeline
1388	command-sub	Command Sub word split
1389	command-sub	Command Sub trailing newline removed
1390	command-sub	Command Sub trailing whitespace not removed
1391	command-sub	Command Sub and exit code
1392	command-sub	Command Sub in local sets exit code
1393	command-sub	Double Quotes in Command Sub in Double Quotes
1394	command-sub	Escaped quote in [[ ]]
1395	command-sub	Quoting " within ``
1396	command-sub	Quoting $ within ``
1397	command-sub	Quoting $ within `` within double quotes
1398	command-sub	Quoting \ within ``
1399	command-sub	Quoting \ within `` within double quotes
1400	command-sub	Quoting ( within ``
1401	command-sub	Quoting ( within `` within double quotes
1402	command-sub	Quoting non-special characters within ``
1403	command-sub	Quoting non-special characters within `` within double quotes
1404	command-sub	Quoting double quotes within backticks
1405	command-sub	More levels of double quotes in backticks
1406	command-sub	Syntax errors with double quotes within backticks
1407	command-sub	Empty command sub $() (command::NoOp)
1408	command_	Command block
1409	command_	Permission denied
1410	command_	Not a dir
1411	command_	Name too long
1412	command_	External programs don't have _OVM in environment
1413	command_	File with no shebang is executed
1414	command_	File with relative path and no shebang is executed
1415	command_	File in relative subdirectory and no shebang is executed
1416	command_	$PATH lookup
1417	command_	filling $PATH cache, then insert the same command earlier in cache
1418	command_	filling $PATH cache, then deleting command
1419	command_	Non-executable on $PATH
1420	command_	hash without args prints the cache
1421	command_	hash with args
1422	command_	hash -r doesn't allow additional args
1423	command_	Executing command with same name as directory in PATH (#2429)
1424	comments	comment
1425	comments	not a comment without leading space x
1426	dbracket	[[ glob matching, [[ has no glob expansion
1427	dbracket	[[ glob matching with escapes
1428	dbracket	equality
1429	dbracket	[[ glob matching with unquoted var
1430	dbracket	[[ regex matching
1431	dbracket	[[ regex syntax error
1432	dbracket	[[ has no word splitting
1433	dbracket	[[ has quote joining
1434	dbracket	[[ empty string is false
1435	dbracket	&& chain
1436	dbracket	|| chain
1437	dbracket	[[ compound expressions
1438	dbracket	precedence of && and || inside [[
1439	dbracket	precedence of && and || in a command context
1440	dbracket	Octal literals with -eq
1441	dbracket	Hex literals with -eq
1442	dbracket	> on strings
1443	dbracket	!= on strings
1444	dbracket	-eq on strings
1445	dbracket	[[ compare with literal -f (compare with test-builtin.test.sh)
1446	dbracket	[[ with op variable (compare with test-builtin.test.sh)
1447	dbracket	[[ with unquoted empty var (compare with test-builtin.test.sh)
1448	dbracket	[[ at runtime doesn't work
1449	dbracket	[[ with env prefix doesn't work
1450	dbracket	[[ over multiple lines is OK
1451	dbracket	Argument that looks like a real operator
1452	dbracket	User array compared to "$@" (broken unless shopt -s strict_array)
1453	dbracket	Array coerces to string (shopt -s strict_array to disallow)
1454	dbracket	(( array1 == array2 )) doesn't work
1455	dbracket	Quotes don't matter in comparison
1456	dbracket	-eq does dynamic arithmetic parsing (not supported in OSH)
1457	dbracket	-eq coercion produces weird results
1458	dbracket	[[ '(' ]] is treated as literal
1459	dbracket	[[ '(' foo ]] is syntax error
1460	dbracket	empty ! is treated as literal
1461	dbracket	[[ -z ]] is syntax error
1462	dbracket	[[ -z '>' ]]
1463	dbracket	[[ -z '>' a ]] is syntax error
1464	dbracket	test whether ']]' is empty
1465	dbracket	[[ ]] is syntax error
1466	dbracket	[[ && ]] is syntax error
1467	dbracket	[[ a 3< b ]] doesn't work (bug regression)
1468	dbracket	tilde expansion in [[
1469	dbracket	more tilde expansion
1470	dbracket	tilde expansion with =~ (confusing)
1471	dbracket	[[ ]] with redirect
1472	dbracket	special chars
1473	dbracket	\(\) in pattern (regression)
1474	dbracket	negative numbers - zero, decimal, octal, hex, base N
1475	divergence	xz package: dirprefix="${line##*([}"
1476	divergence	!( as negation and subshell versus extended glob - #2463
1477	divergence	Changing PATH will invalidate PATH cache
1478	divergence	builtin cat crashes a subshell (#2530)
1479	dparen	(( )) result
1480	dparen	negative number is true
1481	dparen	(( )) in if statement
1482	dparen	(( ))
1483	dparen	(( )) with arrays
1484	dparen	(( )) with error
1485	dparen	bash and mksh: V in (( a[K] = V )) gets coerced to integer
1486	dparen	bash: K in (( A[K] = V )) is a constant string
1487	dparen	BUG: (( V = A[K] )) doesn't retrieve the right value
1488	dparen	bash: V in (( A["K"] = V )) gets coerced to integer
1489	dparen	literal strings inside (( ))
1490	dparen	(( )) with redirect
1491	dparen	Assigning whole raray (( b = a ))
1492	dparen	set associative array
1493	dparen	Example of incrementing associative array entry with var key (ble.sh)
1494	empty-bodies	Empty do/done
1495	empty-bodies	Empty case/esac
1496	empty-bodies	Empty then/fi
1497	errexit-osh	command sub: errexit is NOT inherited and outer shell keeps going
1498	errexit-osh	command sub with inherit_errexit only
1499	errexit-osh	strict_errexit and assignment builtins (local, export, readonly ...)
1500	errexit-osh	strict_errexit and command sub in export / readonly
1501	errexit-osh	strict_errexit disallows pipeline
1502	errexit-osh	strict_errexit allows singleton pipeline
1503	errexit-osh	strict_errexit with && || !
1504	errexit-osh	strict_errexit detects proc in && || !
1505	errexit-osh	strict_errexit without errexit proc
1506	errexit-osh	strict_errexit without errexit proc / command sub
1507	errexit-osh	strict_errexit and errexit disabled
1508	errexit-osh	command sub with command_sub_errexit only
1509	errexit-osh	command_sub_errexit stops at first error
1510	errexit-osh	command sub with inherit_errexit and command_sub_errexit
1511	errexit-osh	command sub: last command fails but keeps going and exit code is 0
1512	errexit-osh	global assignment with command sub: middle command fails
1513	errexit-osh	global assignment with command sub: last command fails and it aborts
1514	errexit-osh	local: middle command fails and keeps going
1515	errexit-osh	local: last command fails and also keeps going
1516	errexit-osh	local and inherit_errexit / command_sub_errexit
1517	errexit-osh	global assignment when last status is failure
1518	errexit-osh	strict_errexit prevents errexit from being disabled in function
1519	errexit-osh	strict_errexit prevents errexit from being disabled in brace group
1520	errexit-osh	strict_errexit prevents errexit from being disabled in subshell
1521	errexit-osh	strict_errexit and ! && || if while until
1522	errexit-osh	if pipeline doesn't fail fatally
1523	errexit-osh	errexit is silent (verbose_errexit for Oils)
1524	errexit-osh	command sub errexit preserves exit code
1525	errexit-osh	command_sub_errexit causes local d=$(date %x) to fail
1526	errexit-osh	command_sub_errexit and command sub in array
1527	errexit-osh	OLD: command sub in conditional, with inherit_errexit
1528	errexit-osh	OLD: command sub in redirect in conditional
1529	errexit-osh	Regression
1530	errexit-osh	ShAssignment used as conditional
1531	errexit	errexit aborts early
1532	errexit	errexit for nonexistent command
1533	errexit	errexit aborts early on pipeline
1534	errexit	errexit with { }
1535	errexit	errexit with if and { }
1536	errexit	errexit with ||
1537	errexit	errexit with &&
1538	errexit	errexit test && -- from gen-module-init
1539	errexit	errexit test && and fail
1540	errexit	More && ||
1541	errexit	errexit and loop
1542	errexit	errexit and brace group { }
1543	errexit	errexit and time { }
1544	errexit	errexit with !
1545	errexit	errexit with ! and ;
1546	errexit	errexit with while/until
1547	errexit	errexit with (( ))
1548	errexit	errexit with subshell
1549	errexit	set -o errexit while it's being ignored (moot with strict_errexit)
1550	errexit	set +o errexit while it's being ignored (moot with strict_errexit)
1551	errexit	set +o errexit with 2 levels of ignored
1552	errexit	setting errexit in a subshell works but doesn't affect parent shell
1553	errexit	set errexit while it's ignored in a subshell (moot with strict_errexit)
1554	errexit	shopt -s strict:all || true while errexit is on
1555	errexit	errexit double guard
1556	errexit	background processes respect errexit
1557	errexit	pipeline process respects errexit
1558	errexit	simple command / assign - redir failure DOES respect errexit
1559	errexit	simple command that's an alias - redir failure checked
1560	errexit	bash atoms [[ (( - redir failure checked
1561	errexit	brace group - redir failure checked
1562	errexit	while loop - redirect failure checked
1563	errexit	set -e enabled in function (regression)
1564	errexit	set -e in function #2
1565	errexit	Command sub exit code is lost
1566	exit-status	Truncating 'exit' status
1567	exit-status	Truncating 'return' status
1568	exit-status	subshell OverflowError https://github.com/oilshell/oil/issues/996
1569	exit-status	func subshell OverflowError https://github.com/oilshell/oil/issues/996
1570	exit-status	If empty command
1571	exit-status	If subshell true
1572	exit-status	If subshell true WITH OUTPUT is different
1573	exit-status	If subshell true WITH ARGUMENT
1574	exit-status	If subshell false -- exit code is propagated in a weird way (strict_argv prevents)
1575	exit-status	Exit code when command sub evaluates to empty str, e.g. `false` (#2416)
1576	exit-status	More test cases with empty argv
1577	explore-parsing	Length of length of ARGS!
1578	explore-parsing	Length of length of ARGS!  2 digit
1579	explore-parsing	Is \r considered whitespace?
1580	explore-parsing	readonly +
1581	explore-parsing	set +
1582	extglob-files	@() matches exactly one of the patterns
1583	extglob-files	?() matches 0 or 1
1584	extglob-files	*() matches 0 or more
1585	extglob-files	+() matches 1 or more
1586	extglob-files	!(*.h|*.cc) to match everything except C++
1587	extglob-files	Two adjacent alternations
1588	extglob-files	Nested extended glob pattern
1589	extglob-files	Extended glob patterns with spaces
1590	extglob-files	Filenames with spaces
1591	extglob-files	nullglob with extended glob
1592	extglob-files	Glob other punctuation chars (lexer mode)
1593	extglob-files	More glob escaping
1594	extglob-files	Escaping of pipe (glibc bug, see demo/glibc_fnmatch.c)
1595	extglob-files	Extended glob as argument to ${undef:-} (dynamic globbing)
1596	extglob-files	Extended glob in assignment builtin
1597	extglob-files	Extended glob in same word as array
1598	extglob-files	Extended glob with word splitting
1599	extglob-files	In Array Literal and for loop
1600	extglob-files	No extended glob with simple_word_eval (YSH evaluation)
1601	extglob-files	no match
1602	extglob-files	no_dash_glob
1603	extglob-files	noglob
1604	extglob-files	failglob
1605	extglob-match	@ matches exactly one
1606	extglob-match	@() with variable arms
1607	extglob-match	extglob in variable
1608	extglob-match	Matching literal '@(cc)'
1609	extglob-match	nested @()
1610	extglob-match	nested @() with quotes and vars
1611	extglob-match	? matches 0 or 1
1612	extglob-match	+ matches 1 or more
1613	extglob-match	* matches 0 or more
1614	extglob-match	simple repetition with *(foo) and +(Foo)
1615	extglob-match	! matches none
1616	extglob-match	match is anchored
1617	extglob-match	repeated match is anchored
1618	extglob-match	repetition with glob
1619	extglob-match	No brace expansion in ==
1620	extglob-match	adjacent extglob
1621	extglob-match	nested extglob
1622	extglob-match	extglob empty string
1623	extglob-match	extglob empty pattern
1624	extglob-match	case with extglob
1625	extglob-match	[[ $x == !($str) ]]
1626	extglob-match	Turning extglob on changes the meaning of [[ !(str) ]] in bash
1627	extglob-match	With extglob on, !($str) on the left or right of == has different meanings
1628	extglob-match	extglob inside arg word
1629	extglob-match	extglob is not detected in regex!
1630	extglob-match	regular glob of single unicode char
1631	extglob-match	extended glob of single unicode char
1632	extglob-match	Extended glob in ${x//pat/replace}
1633	extglob-match	Extended glob in ${x%PATTERN}
1634	fatal-errors	Unrecoverable: divide by zero in redirect word
1635	fatal-errors	Unrecoverable: divide by zero in case
1636	fatal-errors	Unrecoverable: ${undef?message}
1637	fatal-errors	${undef} with nounset
1638	for-expr	C-style for loop
1639	for-expr	For loop with and without semicolon
1640	for-expr	Accepts { } syntax too
1641	for-expr	Empty init
1642	for-expr	Empty init and cond
1643	for-expr	Infinite loop with ((;;))
1644	for-expr	Arith lexer mode
1645	for-expr	Integers near 31, 32, 62 bits
1646	for-expr	Condition that's greater than 32 bits
1647	func-parsing	Unbraced function body.
1648	func-parsing	Function with spaces, to see if ( and ) are separate tokens.
1649	func-parsing	subshell function
1650	func-parsing	Hard case, function with } token in it
1651	func-parsing	. in function name
1652	func-parsing	= in function name
1653	func-parsing	Function name with $
1654	func-parsing	Function name with command sub
1655	func-parsing	Function name with !
1656	func-parsing	Function name with -
1657	func-parsing	Break after ) is OK.
1658	func-parsing	Nested definition
1659	glob-bash	shopt -s nullglob
1660	glob-bash	shopt -s failglob in command context
1661	glob-bash	shopt -s failglob in loop context
1662	glob-bash	shopt -s failglob in array literal context
1663	glob-bash	shopt -s failglob exits properly in command context with set -e
1664	glob-bash	shopt -s failglob exits properly in loop context with set -e
1665	glob-bash	shopt -s failglob behavior on single line with semicolon
1666	glob-bash	dotglob (bash option that no_dash_glob is roughly consistent with)
1667	glob	glob double quote escape
1668	glob	glob single quote escape
1669	glob	glob backslash escape
1670	glob	1 char glob
1671	glob	0 char glob -- does NOT work
1672	glob	looks like glob at the start, but isn't
1673	glob	looks like glob plus negation at the start, but isn't
1674	glob	glob can expand to command and arg
1675	glob	glob after var expansion
1676	glob	quoted var expansion with glob meta characters
1677	glob	glob after "$@" expansion
1678	glob	glob after $@ expansion
1679	glob	no glob after ~ expansion
1680	glob	store literal globs in array then expand
1681	glob	glob inside array
1682	glob	glob with escaped - in char class
1683	glob	glob with char class expression
1684	glob	glob double quotes
1685	glob	glob escaped
1686	glob	: escaped
1687	glob	Glob after var manipulation
1688	glob	Glob after part joining
1689	glob	Glob flags on file system
1690	glob	set -o noglob
1691	glob	set -o noglob (bug #698)
1692	glob	Splitting/Globbing doesn't happen on local assignment
1693	glob	Glob of unescaped [[] and []]
1694	glob	Glob of negated unescaped [[] and []]
1695	glob	PatSub of unescaped [[] and []]
1696	glob	PatSub of negated unescaped [[] and []]
1697	glob	Glob unicode char
1698	glob	Glob ordering respects LC_COLLATE (zsh respects this too)
1699	glob	\ in unquoted substitutions does not match a backslash
1700	glob	\ in unquoted substitutions is preserved
1701	glob	\ in unquoted substitutions is preserved with set -o noglob
1702	glob	\ in unquoted substitutions is preserved without glob matching
1703	glob	\ in unquoted substitutions escapes globchars
1704	glob	pattern starting with . does not return . and ..
1705	glob	shopt -u globskipdots shows . and ..
1706	globignore	Don't glob flags on file system with GLOBIGNORE
1707	globignore	Ignore *.txt
1708	globignore	Ignore ?.txt
1709	globignore	Ignore *.o:*.h
1710	globignore	Ignore single file src/__main__.py
1711	globignore	Ignore dirs dist/*:node_modules/*
1712	globignore	find files in subdirectory but not the ignored pattern
1713	globignore	Ignore globs with char patterns like [!ab]
1714	globignore	Ignore globs with char classes like [[:alnum:]]
1715	globignore	Ignore *
1716	globignore	treat escaped patterns literally
1717	globignore	resetting globignore reverts to default behaviour
1718	globignore	Ignore .:..
1719	globignore	Quoting GLOBIGNORE
1720	globignore	. and .. always filtered when GLOBIGNORE is set
1721	globignore	When GLOBIGNORE is set, glob may become empty (nullglob too)
1722	globignore	When GLOBIGNORE is set, no_dash_glob isn't respected
1723	globignore	Extended glob expansion combined with GLOBIGNORE
1724	globstar	globstar is off -> ** is treated like *
1725	globstar	each occurrence of ** recurses through all depths
1726	globstar	within braces, globstar works when there is a comma
1727	globstar	** behaves like * if adjacent to anything other than /
1728	globstar	in zsh, ***/ follows symlinked directories, while **/ does not
1729	here-doc	Here string
1730	here-doc	Here string with $
1731	here-doc	Here redirect with explicit descriptor
1732	here-doc	Here doc from another input file descriptor
1733	here-doc	Multiple here docs with different descriptors
1734	here-doc	Here doc with bad var delimiter
1735	here-doc	Here doc with bad comsub delimiter
1736	here-doc	Here doc and < redirect -- last one wins
1737	here-doc	< redirect and here doc -- last one wins
1738	here-doc	Here doc with var sub, command sub, arith sub
1739	here-doc	Here doc in middle.  And redirects in the middle.
1740	here-doc	Here doc line continuation
1741	here-doc	Here doc with quote expansion in terminator
1742	here-doc	Here doc with multiline double quoted string
1743	here-doc	Two here docs -- first is ignored; second ones wins!
1744	here-doc	Here doc with line continuation, then pipe.  Syntax error.
1745	here-doc	Here doc with pipe on first line
1746	here-doc	Here doc with pipe continued on last line
1747	here-doc	Here doc with builtin 'read'
1748	here-doc	Compound command here doc
1749	here-doc	Here doc in while condition and here doc in body
1750	here-doc	Here doc in while condition and here doc in body on multiple lines
1751	here-doc	Here doc in while loop split up more
1752	here-doc	Mixing << and <<-
1753	here-doc	Two compound commands with two here docs
1754	here-doc	Function def and execution with here doc
1755	here-doc	Here doc as command prefix
1756	here-doc	Redirect after here doc
1757	here-doc	here doc stripping tabs
1758	here-doc	Here doc within subshell with boolean
1759	here-doc	Here Doc in if condition
1760	here-doc	Nested here docs which are indented
1761	here-doc	Multiple here docs in pipeline
1762	here-doc	Multiple here docs in pipeline on multiple lines
1763	here-doc	Here doc and backslash double quote
1764	here-doc	Here doc escapes
1765	if_	If
1766	if_	else
1767	if_	elif
1768	if_	Long style
1769	if_	if break corner case
1770	interactive-parse	parse if
1771	interactive	'exit' in oshrc (regression)
1772	interactive	fatal errors continue
1773	interactive	interactive shell loads rcfile (when combined with -c)
1774	interactive	--rcfile with parse error - shell is executed anyway
1775	interactive	interactive shell loads files in rcdir (when combined with -c)
1776	interactive	nonexistent --rcdir is ignored
1777	interactive	shell doesn't load rcfile/rcdir if --norc is given
1778	interactive	interactive shell runs PROMPT_COMMAND after each command
1779	interactive	parse error in PROMPT_COMMAND
1780	interactive	runtime error in PROMPT_COMMAND
1781	interactive	Error message with bad oshrc file (currently ignored)
1782	interactive	PROMPT_COMMAND can see $?, like bash
1783	interactive	PROMPT_COMMAND that writes to BASH_REMATCH
1784	interactive	NO ASSERTIONS: Are startup files sourced before or after job control?
1785	interactive	HISTFILE is written in interactive shell
1786	interactive	HISTFILE default value
1787	interactive	HISTFILE=my-history loads history from that file, and writes back to it
1788	interactive	HISTFILE=my-history with history -a
1789	introspect	${FUNCNAME[@]} array
1790	introspect	FUNCNAME with source (scalar or array)
1791	introspect	BASH_SOURCE and BASH_LINENO scalar or array (e.g. for virtualenv)
1792	introspect	${FUNCNAME} with prefix/suffix operators
1793	introspect	operators on FUNCNAME
1794	introspect	${FUNCNAME} and "set -u" (OSH regression)
1795	introspect	$((BASH_LINENO)) (scalar form in arith)
1796	introspect	${BASH_SOURCE[@]} with source and function name
1797	introspect	${BASH_SOURCE[@]} with line numbers
1798	introspect	${BASH_LINENO[@]} is a stack of line numbers for function calls
1799	introspect	Locations with temp frame
1800	introspect	Locations when sourcing
1801	introspect	Sourcing inside function grows the debug stack
1802	known-differences	`set` output format - ifupdown-ng
1803	known-differences	nested function declaration - xcb-util-renderutil
1804	let	let
1805	let	let with ()
1806	loop	implicit for loop
1807	loop	empty for loop (has "in")
1808	loop	for loop with invalid identifier
1809	loop	the word 'in' can be the loop variable
1810	loop	Tilde expansion within for loop
1811	loop	Brace Expansion within Array
1812	loop	using loop var outside loop
1813	loop	continue
1814	loop	break
1815	loop	while in while condition
1816	loop	while in pipe
1817	loop	while in pipe with subshell
1818	loop	until loop
1819	loop	continue at top level
1820	loop	continue in subshell
1821	loop	continue in subshell aborts with errexit
1822	loop	bad arg to break
1823	loop	too many args to continue
1824	loop	break in condition of loop
1825	loop	break in condition of nested loop
1826	loop	return within eval
1827	loop	break/continue within eval
1828	loop	break/continue within source
1829	loop	top-level break/continue/return (without strict_control_flow)
1830	loop	multi-level break with argument
1831	loop	multi-level continue
1832	loop	$b break, $c continue, $r return, $e exit
1833	loop	\break \continue \return \exit
1834	loop	builtin,command break,continue,return,exit
1835	nameref	pass array by reference
1836	nameref	mutate array by reference
1837	nameref	pass assoc array by reference
1838	nameref	pass local array by reference, relying on DYNAMIC SCOPING
1839	nameref	flag -n and +n
1840	nameref	mutating through nameref: ref=
1841	nameref	flag -n combined ${!ref} -- bash INVERTS
1842	nameref	named ref with $# doesn't work
1843	nameref	named ref with $# and shopt -s strict_nameref
1844	nameref	named ref with 1 $1 etc.
1845	nameref	assign to invalid ref
1846	nameref	assign to invalid ref with strict_nameref
1847	nameref	name ref on Undef cell
1848	nameref	assign to empty nameref and invalid nameref
1849	nameref	-n attribute before it has a value
1850	nameref	-n attribute on array is hard error, not a warning
1851	nameref	exported nameref
1852	nameref	readonly nameref doesn't prevent assigning through it
1853	nameref	readonly var can't be assigned through nameref
1854	nameref	unset nameref
1855	nameref	Chain of namerefs
1856	nameref	Mutually recursive namerefs detected on READ
1857	nameref	Mutually recursive namerefs detected on WRITE
1858	nameref	Dynamic scope with namerefs
1859	nameref	change reference itself
1860	nameref	a[2] in nameref
1861	nameref	a[expr] in nameref
1862	nameref	a[@] in nameref
1863	nameref	mutate through nameref: ref[0]=
1864	nameref	bad mutation through nameref: ref[0]= where ref is array[0]
1865	nameref	@ in nameref isn't supported, unlike in ${!ref}
1866	nameref	Unquoted assoc reference on RHS
1867	nix-idioms	var ref to array 'preHooks[@]'
1868	nix-idioms	Similar to above with set -u
1869	nix-idioms	${!ref} to undefined array
1870	nix-idioms	${!ref} to undefined string var is fatal, INCONSISTENT with array
1871	nix-idioms	export with dynamic var name +=
1872	nix-idioms	let idiom can be written in POSIX shell - eval ": \$(( ))"
1873	nocasematch-match	[[ equality matching
1874	nocasematch-match	[[ regex matching
1875	nocasematch-match	[ matching
1876	nocasematch-match	case matching
1877	nocasematch-match	file matching
1878	nocasematch-match	parameter expansion matching
1879	nul-bytes	NUL bytes with echo -e
1880	nul-bytes	printf - literal NUL in format string
1881	nul-bytes	printf - \0 escape shows NUL byte
1882	nul-bytes	printf - NUL byte in value (OSH and zsh agree)
1883	nul-bytes	NUL bytes with echo $'\0' (OSH and zsh agree)
1884	nul-bytes	NUL bytes and IFS splitting
1885	nul-bytes	NUL bytes with test -n
1886	nul-bytes	NUL bytes with test -f
1887	nul-bytes	NUL bytes with ${#s} (OSH and zsh agree)
1888	nul-bytes	Compare \x00 byte versus \x01 byte - command sub
1889	nul-bytes	Compare \x00 byte versus \x01 byte - read builtin
1890	nul-bytes	Compare \x00 byte versus \x01 byte - read -n
1891	nul-bytes	Compare \x00 byte versus \x01 byte - mapfile builtin
1892	nul-bytes	Strip ops # ## % %% with NUL bytes
1893	nul-bytes	Issue 2269 Reduction
1894	nul-bytes	Issue 2269 - Do NUL bytes match ? in ${a#?}
1895	osh-bugs	var x = $(echo bad; false) in OSH
1896	osh-bugs	var x = $(echo one; false; echo two) in OSH
1897	osh-bugs	YSH $[expr_sub] in OSH should not do dynamic globbing
1898	osh-bugs	SHELLOPTS bug with ysh:ugprade
1899	paren-ambiguity	(( closed with ) ) after multiple lines is command - #2337
1900	paren-ambiguity	$(( closed with ) ) after multiple lines is command - #2337
1901	paren-ambiguity	(( closed with )) after multiple lines is parse error - #2337
1902	paren-ambiguity	$(( closed with )) after multiple lines is parse error - #2337
1903	paren-ambiguity	(((grep example - 4+ instances in regtest/aports - #2337
1904	paren-ambiguity	((gzip example - zdiff package - #2337
1905	paren-ambiguity	((pkg-config example - postfix package - #2337
1906	paren-ambiguity	((test example - liblo package - #2337
1907	paren-ambiguity	$((which example - command sub versus arith sub - gnunet-gtk package
1908	parse-errors	Long Token - 65535 bytes
1909	parse-errors	Token that's too long for Oils - 65536 bytes
1910	parse-errors	$% is not a parse error
1911	parse-errors	Bad braced var sub -- not allowed
1912	parse-errors	Bad var sub caught at parse time
1913	parse-errors	Incomplete while
1914	parse-errors	Incomplete for
1915	parse-errors	Incomplete if
1916	parse-errors	do unexpected
1917	parse-errors	} is a parse error
1918	parse-errors	{ is its own word, needs a space
